更新时间,#genre#
20260626 02:30,url


RespoTime,whitelist,#genre#
484.52ms,AWE (720p),https://a-cdn.klowdtv.com/live1/awe_720p/playlist.m3u8
484.59ms,阿里郎台4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv079/index.m3u8?proxy=true
484.72ms,CINEMA-4Gtv,http://220.135.64.124:5050/4gtv-live069/index.m3u8?proxy=true
484.77ms,历史频道4Gtv,http://220.135.64.124:5050/4gtv-live026/index.m3u8?proxy=true
485.01ms,靖天映画,http://220.135.64.124:5050/4gtv-4gtv055/index.m3u8?proxy=true
485.17ms,CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8
485.21ms,经典卡通4Gtv,http://220.135.64.124:5050/4gtv-live022/index.m3u8?proxy=true
485.33ms,好消息贰4Gtv,http://220.135.64.124:5050/litv-ftv17/index.m3u8?proxy=true
485.56ms,哈尔滨生活,http://111.43.126.240:9003/hls/3/index.m3u8
485.58ms,浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
485.72ms,八大综艺4Gtv,http://220.135.64.124:5050/4gtv-4gtv039/index.m3u8?proxy=true
485.86ms,中视闽南4Gtv,http://220.135.64.124:5050/4gtv-4gtv040/index.m3u8?proxy=true
486.02ms,精选动漫4Gtv,http://220.135.64.124:5050/4gtv-live024/index.m3u8?proxy=true
486.42ms,华仁纪实4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv013/index.m3u8?proxy=true
486.58ms,靖天戏剧,http://220.135.64.124:5050/li-4gtv-4gtv058/index.m3u8?proxy=true
486.60ms,Revry LatinX (720p),https://linear-142.frequency.stream/dist/24i/142/hls/master/playlist.m3u8
486.91ms,国会频壹4Gtv,http://220.135.64.124:5050/4gtv-4gtv084/index.m3u8?proxy=true
486.98ms,新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
487.10ms,大爱壹高4Gtv,http://220.135.64.124:5050/4gtv-live007/index.m3u8?proxy=true
487.44ms,CGTN-纪录,http://kkk.888.3116598.xyz/api.php?n=tttt&id=YCmwQ4&tk=FgM0vQMejxvG
487.56ms,靖天国际4Gtv,http://220.135.64.124:5050/4gtv-4gtv063/index.m3u8?proxy=true
487.64ms,TV5mon4Gtv,http://220.135.64.124:5050/4gtv-live122/index.m3u8?proxy=true
487.65ms,舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
487.77ms,大时代粤壹09,https://cdn9.ryplay9.com/20240922/8098_7b47f24c/index.m3u8
487.90ms,CCTV6,http://182.150.23.74:808/hls/6/index.m3u8
488.56ms,普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
488.64ms,华视闽南4Gtv,http://220.135.64.124:5050/4gtv-4gtv041/index.m3u8?proxy=true
488.91ms,MDIIstz,https://cloudvideo.servers10.com:8081/stztelebista/index.m3u8
489.15ms,辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8
489.33ms,猪哥亮厅4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv006/index.m3u8?proxy=true
489.34ms,靖天电影4Gtv,http://220.135.64.124:5050/4gtv-4gtv061/index.m3u8?proxy=true
489.36ms,闽镜新闻4Gtv,http://220.135.64.124:5050/4gtv-4gtv075/index.m3u8?proxy=true
489.41ms,民视第一4Gtv,http://220.135.64.124:5050/4gtv-4gtv003/index.m3u8?proxy=true
489.48ms,翡翠台4K,https://cdn.163189.xyz/live/fct4k/stream.m3u8
489.48ms,CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
489.52ms,Pompano Beach Web Streaming (Pompano Beach FL) (720p),https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/pompano/G0765_005/playlist.m3u8
489.79ms,公视戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv042/index.m3u8?proxy=true
489.82ms,民视影剧4Gtv,http://220.135.64.124:5050/litv-ftv09/index.m3u8?proxy=true
489.86ms,民视台湾4Gtv,http://220.135.64.124:5050/4gtv-4gtv001/index.m3u8?proxy=true
490.22ms,绥江广播电视,http://60.160.23.32:8100/media/livepkgr/sjtv/playlist.m3u8
490.44ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
490.82ms,猪哥亮厅4Gtv,http://220.135.64.124:5050/4gtv-4gtv006/index.m3u8?proxy=true
490.86ms,互动英语4Gtv,http://220.135.64.124:5050/4gtv-live030/index.m3u8?proxy=true
491.06ms,镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358
491.08ms,大时代粤壹29,https://cdn9.ryplay9.com/20240922/8231_27e46da1/index.m3u8
491.17ms,泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
491.32ms,全球财经4Gtv,http://220.135.64.124:5050/4gtv-live060/index.m3u8?proxy=true
491.42ms,ATXN1 (1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(616d6f49-eaec-6f7e-7186-2bbaf66c69c0)/index.m3u8
491.57ms,贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8
491.59ms,God Stands Kids Club TV Chinese,https://online.godstands.tv:5443/WebRTCApp/streams/KidsChinese.m3u8
491.63ms,Cine Sony (720p),https://a-cdn.klowdtv.com/live1/cine_720p/playlist.m3u8
491.85ms,民视闽南4Gtv,http://220.135.64.124:5050/4gtv-4gtv002/index.m3u8?proxy=true
491.88ms,泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
491.96ms,LifeTime4Gtv,http://220.135.64.124:5050/4gtv-live029/index.m3u8?proxy=true
492.14ms,靖天日本4Gtv,http://220.135.64.124:5050/4gtv-4gtv047/index.m3u8?proxy=true
492.20ms,RVTV Civic (720p),https://livestream.telvue.com/roguevalleycmttv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
492.24ms,Amc电影4Gtv,http://220.135.64.124:5050/4gtv-4gtv017/index.m3u8?proxy=true
492.30ms,靖天卡通4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv044/index.m3u8?proxy=true
492.37ms,璧山综合,http://222.179.42.129:8181/hls1.m3u8
492.54ms,新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8
492.75ms,新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
492.81ms,今天演唱会二,http://rihou.cc:555/tv/[mv]今日演二
493.02ms,rock娱乐4Gtv,http://220.135.64.124:5050/4gtv-live080/index.m3u8?proxy=true
493.05ms,TRA体育4Gtv,http://220.135.64.124:5050/4gtv-4gtv077/index.m3u8?proxy=true
493.38ms,车迷体育4Gtv,http://220.135.64.124:5050/4gtv-live201/index.m3u8?proxy=true
493.42ms,KNBC-DT1 (1080p),https://nbculocallive.akamaized.net/hls/live/2037084/losangeles/stream1/master.m3u8
493.48ms,澳视澳门,https://cdn.163189.xyz/live/asam/stream.m3u8
493.72ms,浙江经济生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
493.75ms,靖洋卡通4Gtv,http://220.135.64.124:5050/4gtv-4gtv057/index.m3u8?proxy=true
493.81ms,人间卫视4Gtv,http://220.135.64.124:5050/4gtv-live008/index.m3u8?proxy=true
494.20ms,tvbs精采4Gtv,http://220.135.64.124:5050/4gtv-4gtv067/index.m3u8?proxy=true
494.36ms,民视旅游4Gtv,http://220.135.64.124:5050/litv-ftv07/index.m3u8?proxy=true
494.49ms,WSB-DT1 (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00327-coxmediagroup-wsbbreakingnews-ono/playlist.m3u8
494.69ms,MBC 3 USA (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8
494.72ms,客家电视4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv043/index.m3u8?proxy=true
494.87ms,AFTV (1080p),https://livestream.telvue.com/accframingham1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
495.50ms,大时代粤壹18,https://cdn9.ryplay9.com/20240922/8159_a687f6db/index.m3u8
495.67ms,泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
495.76ms,国会频贰4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv085/index.m3u8?proxy=true
496.10ms,大时代粤壹04,https://cdn9.ryplay9.com/20240922/8089_e5af76e7/index.m3u8
496.12ms,DreamW4Gtv,http://220.135.64.124:5050/4gtv-live017/index.m3u8?proxy=true
496.14ms,智林体育4Gtv,http://220.135.64.124:5050/4gtv-4gtv101/index.m3u8?proxy=true
496.33ms,HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
496.59ms,亚洲旅游4Gtv,http://220.135.64.124:5050/4gtv-4gtv076/index.m3u8?proxy=true
497.21ms,大时代粤壹03,https://cdn9.ryplay9.com/20240922/8088_5a0040a6/index.m3u8
497.27ms,BLoomb4Gtv,http://220.135.64.124:5050/4gtv-live059/index.m3u8?proxy=true
497.36ms,句容党建,http://jrlive.jrntv.com:80/live/dangjian/playlist.m3u8
498.20ms,Kern County Television,https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/kern/G0169_003/playlist.m3u8
498.22ms,靖天育乐4Gtv,http://220.135.64.124:5050/4gtv-4gtv062/index.m3u8?proxy=true
498.29ms,阿坝新闻综合,http://apppull.aba-news.com.cn/live/be5325350190100009f6751d00000000.flv?wsSecret=ddd23d18b26744116ef3e201de2c9683&wsTime=2019657600
498.42ms,民视综艺4Gtv,http://220.135.64.124:5050/4gtv-4gtv004/index.m3u8?proxy=true
498.50ms,靖天戏剧,http://220.135.64.124:5050/4gtv-4gtv058/index.m3u8?proxy=true
498.70ms,金光布袋4Gtv,http://220.135.64.124:5050/4gtv-live144/index.m3u8?proxy=true
499.21ms,30A The Beach Show (720p),https://30a-tv.com/beachy.m3u8
499.24ms,翡翠台,http://r.jdshipin.com/62WM7
499.26ms,余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
499.55ms,今日演唱会中,http://rihou.cc:555/tv/[mv]今日演中
499.57ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
499.63ms,电影原声4Gtv,http://220.135.64.124:5050/4gtv-live031/index.m3u8?proxy=true
499.81ms,CCTV4,https://dash2.antik.sk/live/test_cctv_tizen/playlist.m3u8
499.94ms,MTC TV,https://mtchls.wns.live/hls/stream.m3u8
500.17ms,三立综合4Gtv,http://220.135.64.124:5050/4gtv-live207/index.m3u8?proxy=true
500.29ms,重庆汽摩,http://183.64.181.25:40023/rongchang01.m3u8
500.31ms,北京卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8
500.42ms,美国之音4Gtv,http://220.135.64.124:5050/li-litv-ftv03/index.m3u8?proxy=true
500.67ms,大时代粤壹11,https://cdn9.ryplay9.com/20240922/8107_297ce739/index.m3u8
500.77ms,渠县新闻综合,http://183.222.248.153:81/hls/cfp2p8m3.m3u8
500.79ms,大时代粤壹16,https://cdn9.ryplay9.com/20240922/8141_358346c4/index.m3u8
500.93ms,绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed?
501.53ms,璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
501.78ms,浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
501.78ms,古典音乐4Gtv,http://220.135.64.124:5050/4gtv-4gtv059/index.m3u8?proxy=true
502.19ms,采昌影剧4Gtv,http://220.135.64.124:5050/4gtv-4gtv049/index.m3u8?proxy=true
502.61ms,阿里郎台4Gtv,http://220.135.64.124:5050/4gtv-4gtv079/index.m3u8?proxy=true
502.63ms,汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
503.14ms,三台电视一套,http://125.65.94.91:12351/live
503.19ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
503.34ms,MBC America (1080p),https://cdn-us-east-prod-ingest-infra-dacast-com.akamaized.net/624ff8f9-db18-da92-4d42-896fa2ff3eb3/source/index.m3u8
503.68ms,云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
503.92ms,中天新闻4Gtv,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
503.95ms,PhillyCAM (720p),https://livestream.telvue.com/phillycam1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
504.14ms,大时代粤壹14,https://cdn9.ryplay9.com/20240922/8132_77b87a9e/index.m3u8
504.19ms,CVTV Channel 194 (1080p),https://livestream.telvue.com/cvtv1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
504.34ms,汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
504.60ms,30A Television Channel (720p),https://30a-tv.com/feeds/masters/30atv.m3u8
504.77ms,Majestad Televisión (480p) [Not 24/7],https://livetv.305streamhd.com:3667/live/majestadtvlive.m3u8
504.86ms,铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
505.18ms,Latin Zone TV (720p),https://cdn.streamingcpanel.com:3784/live/latinzonetvlive.m3u8
505.20ms,泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
505.22ms,金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8
505.31ms,cnbc财经4Gtv,http://220.135.64.124:5050/4gtv-live130/index.m3u8?proxy=true
505.38ms,TV4 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/bullheadcity/G0860_002/playlist.m3u8
505.82ms,TRACEU4Gtv,http://220.135.64.124:5050/4gtv-4gtv082/index.m3u8?proxy=true
506.07ms,开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
506.29ms,PGA Tour (1080p),https://d11k1mnrgfposz.cloudfront.net/playlist.m3u8
507.20ms,广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
507.25ms,龙华卡通4Gtv,http://220.135.64.124:5050/li-litv-longturn01/index.m3u8?proxy=true
507.26ms,tvbs新闻4Gtv,http://220.135.64.124:5050/4gtv-4gtv072/index.m3u8?proxy=true
507.38ms,CCTV6,http://58.57.40.22:9901/tsfile/live/1006_1.m3u8
507.52ms,罪案侦查4Gtv,http://220.135.64.124:5050/4gtv-live027/index.m3u8?proxy=true
507.71ms,江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
507.78ms,tvbs闽南4Gtv,http://220.135.64.124:5050/4gtv-4gtv073/index.m3u8?proxy=true
508.14ms,汉源综合频道,http://live.hyxrmt.com:85/live/xwpd.m3u8
508.38ms,卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
508.48ms,凉山甘洛综合,http://glpull.glxrmtzx.cn/live/2a1603a1019410001fedc3cd00000000/playlist.m3u8?wsSecret=b31c02126c0367a84b0bd175dc7ea8db&wsTime=2019657600
508.51ms,时尚运动4Gtv,http://220.135.64.124:5050/4gtv-4gtv014/index.m3u8?proxy=true
509.07ms,City of Oakland (KTOP) (480p),https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/oakland/G0219_002/playlist.m3u8
509.42ms,GLOBAL4Gtv,http://220.135.64.124:5050/4gtv-live112/index.m3u8?proxy=true
509.45ms,北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8
510.35ms,Court TV (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-courttv-tablo/playlist.m3u8
510.35ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
510.42ms,CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8
510.45ms,CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8
510.63ms,陕西五套,http://112.46.85.60:8009/hls/22/index.m3u8
511.03ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
511.04ms,靖天综合4Gtv,http://220.135.64.124:5050/4gtv-4gtv046/index.m3u8?proxy=true
511.23ms,华仁纪实4Gtv,http://220.135.64.124:5050/4gtv-4gtv013/index.m3u8?proxy=true
511.25ms,INULTRa4Gtv,http://220.135.64.124:5050/4gtv-live096/index.m3u8?proxy=true
511.27ms,Revry Queer (720p),https://linear-43.frequency.stream/dist/galxy/43/hls/master/playlist.m3u8
511.43ms,陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
511.60ms,金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
511.70ms,Charlotte County CC-TV (Charlotte County FA) (720p),https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/charlotte/G0055_009/playlist.m3u8
511.93ms,CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
512.47ms,萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
512.50ms,CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8
512.51ms,RTHK-32欣赏,http://rihou.cc:555/tv/[Cx]RTHK-32
512.74ms,广州影视,http://r.jdshipin.com/TcKr2
512.79ms,陕西三套,http://112.46.85.60:8009/hls/20/index.m3u8
512.90ms,黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8
513.18ms,广东民生,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8?key=txiptv
513.81ms,龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8?zfud
514.24ms,无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
514.54ms,山东齐鲁,http://123.130.84.106:8154/tsfile/live/1001_1.m3u8
514.86ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8
514.88ms,辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
514.92ms,CFM TV Channel 98 (360p),https://cdn3.wowza.com/5/djRwZmQvTEJidmZD/cityftmyers/G2083_002/playlist.m3u8
514.94ms,无线新闻Pdtv,http://rihou.cc:555/tv/[Pd]无线新闻
515.30ms,松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
515.39ms,澳门,https://cdn.163189.xyz/live/as/stream.m3u8
515.54ms,[SD]мир,https://t.freetv.fun/live/mir-1.m3u8
515.65ms,30A Georgia Hollywood Review TV (720p),https://30a-tv.com/gh.m3u8
515.69ms,荥经综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
516.17ms,Costa Mesa's Municipal Access Channel CMTV 3 (720p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/costamesa/G0075_002/playlist.m3u8
516.23ms,大时代粤壹38,https://cdn9.ryplay9.com/20240922/8277_fa7597cd/index.m3u8
516.38ms,Redseat The First (720p),https://a-cdn.klowdtv.com/live2/thefirst_720p/playlist.m3u8
516.40ms,沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
516.56ms,Temecula TV (Temecula CA) (1080p),https://reflect-temecula.cablecast.tv/live-2/live/stream-1/live.m3u8
516.70ms,广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8
516.89ms,大时代粤壹40,https://cdn9.ryplay9.com/20240922/8275_977c5d78/index.m3u8
517.27ms,Plus综合Pdtv,http://rihou.cc:555/tv/[Pd]Plus综合
517.99ms,大时代粤壹37,https://cdn9.ryplay9.com/20240922/8278_d6a1bfbf/index.m3u8
518.15ms,凤凰中文台,https://cdn.163189.xyz/live/fhzw/stream.m3u8
518.77ms,Atlanta's 57 WATC TOO 57.2 (720p),https://uni01rtmp.tulix.tv/watc57-2/watc57-2/playlist.m3u8
518.81ms,平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
518.98ms,余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
519.07ms,➡️互相搬助⬅️,http://rihou.cc:555/tv/[mv]互相搬助
519.94ms,青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8
520.22ms,徐州新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
520.24ms,Channel 10 (720p),https://cdn3.wowza.com/5/cFh0V0QwUVc4SDl2/santa-paula/G0930_002/playlist.m3u8
520.47ms,北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
521.05ms,寻秦记电影粤,http://rihou.cc:555/tv/[mv]寻秦记粤
521.10ms,十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
521.12ms,FUN娱乐4Gtv,http://220.135.64.124:5050/4gtv-live011/index.m3u8?proxy=true
521.18ms,GOOD2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
522.15ms,LHCAZTV,https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/lakehavasucity/G0643_003/playlist.m3u8
522.33ms,龙井,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
522.53ms,西安二套,http://112.46.85.60:8009/hls/29/index.m3u8
522.57ms,浙江生活,http://ls.qingting.fm/live/1099.m3u8
522.88ms,余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
522.93ms,深圳卫视,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8
522.96ms,大时代粤壹20,https://cdn9.ryplay9.com/20240922/8170_a6c4f5ef/index.m3u8
522.98ms,陕西二套,http://112.46.85.60:8009/hls/19/index.m3u8
523.52ms,1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
524.20ms,West Hollywood WeHoTV (West Hollywood CA) (360p),https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/weho/G0161_004/playlist.m3u8
524.51ms,洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?
524.66ms,靖天戏剧,http://nmk.ioapk.com:5050/4gtv-4gtv058/index.m3u8?proxy=true
525.50ms,Tennis Channel (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8
525.93ms,苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
525.98ms,大时代粤壹33,https://cdn9.ryplay9.com/20240922/8260_4d923cba/index.m3u8
526.38ms,Now星影粤赏,http://rihou.cc:555/tv/[Bx]Now星影
526.54ms,浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
526.73ms,CNBC (720p),http://rezofoot.tv/CNBC/index.m3u8
526.75ms,六安新闻综合,http://ls.qingting.fm/live/267.m3u8
526.85ms,Burbank Channel (720p),https://cdn3.wowza.com/5/djRwZmQvTEJidmZD/burbank/G0240_009/playlist.m3u8
526.98ms,滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
527.15ms,陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
527.29ms,MDIIintv,http://tv1.intv.mk:1935/live/intv/index.m3u8
527.36ms,六安公共,http://ls.qingting.fm/live/1794199.m3u8
527.53ms,营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
527.56ms,绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
528.08ms,VIUTV粤频标,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
528.24ms,日本|购物频道,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
528.29ms,ATXN3 (1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(c55d1594-ad62-7434-aa17-4d71adb80f99)/index.m3u8
528.38ms,2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
528.57ms,North Miami Beach TV (NMBTV) (North Miami Beach FL) (720p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/citynmb/G2044_002/playlist.m3u8
528.86ms,四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
529.12ms,Port St Lucie PSL TV (Port St Lucie FL) (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/psl/G0262_003/playlist.m3u8
529.14ms,ATXN2 (1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(f97b5ddc-b7e4-dff8-9f10-8c16d0833639)/index.m3u8
529.16ms,广东珠江欣赏,http://rihou.cc:555/tv/[Cx]广东珠江
529.49ms,BEK TV News (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEeast.smil/playlist.m3u8
529.76ms,鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
529.79ms,大时代粤壹17,https://cdn9.ryplay9.com/20240922/8150_80b468f6/index.m3u8
529.93ms,都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
530.33ms,江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
530.38ms,陕西公共,http://ls.qingting.fm/live/1222.m3u8
530.53ms,MDIIkronehit,https://bitcdn-kronehit.bitmovin.com/v2/hls/playlist.m3u8
530.54ms,YY-动漫-灌篮高手动漫,http://kkk.888.3116598.xyz/api.php?n=tttt&id=lnOy9u&tk=FgM0vQMejxvG
531.28ms,VH1 (720p),http://rezofoot.tv/VH1/index.m3u8
531.36ms,CCTV5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
532.00ms,生活英语4Gtv,http://220.135.64.124:5050/li-litv-longturn20/index.m3u8?proxy=true
532.26ms,WPXI-DT1 (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00327-coxmediagroup-wpxibreaking-ono/playlist.m3u8
532.54ms,WHBQ-DT1 (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg02104-imagicommcommun-whbqbreaking-ono/playlist.m3u8
532.54ms,大时代粤壹30,https://cdn9.ryplay9.com/20240922/8242_1203dfd8/index.m3u8
532.96ms,天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
533.34ms,Lifetime (720p),http://rezofoot.tv/LIFETIME/index.m3u8
533.67ms,无线新闻高码,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
534.12ms,苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
534.18ms,无线翡翠高码,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
